-115.58	32.94
-115.57836734693878	32.938367346938776
-115.57673469387755	32.93673469387755
-115.57510204081632	32.935102040816325
-115.5734693877551	32.9334693877551
-115.57183673469387	32.931836734693874
-115.57020408163265	32.93020408163265
-115.56857142857143	32.92857142857142
-115.56693877551021	32.9269387755102
-115.56530612244897	32.92530612244898
-115.56367346938775	32.92367346938775
-115.56204081632653	32.92204081632653
-115.56040816326531	32.92040816326531
-115.55877551020409	32.91877551020408
-115.55714285714285	32.917142857142856
-115.55551020408163	32.91551020408163
-115.5538775510204	32.913877551020406
-115.55224489795918	32.912244897959184
-115.55061224489796	32.910612244897955
-115.54897959183674	32.90897959183673
-115.5473469387755	32.90734693877551
-115.54571428571428	32.90571428571428
-115.54408163265306	32.90408163265306
-115.54244897959184	32.90244897959184
-115.54081632653062	32.90081632653061
-115.53918367346938	32.89918367346939
-115.53755102040816	32.89755102040816
-115.53591836734694	32.89591836734694
-115.53428571428572	32.894285714285715
-115.5326530612245	32.892653061224486
-115.53102040816326	32.891020408163264
-115.52938775510204	32.88938775510204
-115.52775510204081	32.88775510204081
-115.52612244897959	32.88612244897959
-115.52448979591837	32.88448979591837
-115.52285714285715	32.88285714285714
-115.52122448979591	32.88122448979592
-115.51959183673469	32.87959183673469
-115.51795918367347	32.87795918367347
-115.51632653061225	32.876326530612246
-115.51469387755103	32.87469387755102
-115.51306122448979	32.873061224489796
-115.51142857142857	32.871428571428574
-115.50979591836735	32.869795918367345
-115.50816326530612	32.86816326530612
-115.5065306122449	32.866530612244894
-115.50489795918368	32.86489795918367
-115.50326530612244	32.86326530612245
-115.50163265306122	32.86163265306122
-115.5	32.86
