-115.425674	32.738745
-115.42554740740741	32.73883058333333
-115.42542081481481	32.73891616666667
-115.42529422222222	32.73900175
-115.42516762962963	32.73908733333334
-115.42504103703703	32.73917291666667
-115.42491444444444	32.7392585
-115.42478785185185	32.739344083333336
-115.42466125925927	32.739429666666666
-115.42453466666667	32.739515250000004
-115.42440807407408	32.739600833333334
-115.42428148148149	32.739686416666665
-115.42415488888889	32.739772
-115.4240282962963	32.73985758333333
-115.4239017037037	32.73994316666667
-115.42377511111111	32.74002875
-115.42364851851852	32.74011433333334
-115.42352192592593	32.74019991666667
-115.42339533333333	32.7402855
-115.42326874074074	32.740371083333336
-115.42314214814814	32.74045666666667
-115.42301555555555	32.740542250000004
-115.42288896296296	32.740627833333335
-115.42276237037036	32.740713416666665
-115.42263577777778	32.740799
-115.42250918518519	32.74088458333333
-115.4223825925926	32.74097016666667
-115.422256	32.74105575
-115.42212940740741	32.74114133333333
-115.42200281481482	32.74122691666667
-115.42187622222222	32.7413125
-115.42174962962963	32.74139808333334
-115.42162303703704	32.74148366666667
-115.42149644444444	32.74156925
-115.42136985185185	32.741654833333335
-115.42124325925926	32.741740416666666
-115.42111666666666	32.741826
-115.42099007407407	32.741911583333334
-115.42086348148148	32.741997166666664
-115.4207368888889	32.74208275
-115.4206102962963	32.74216833333333
-115.42048370370371	32.74225391666667
-115.42035711111112	32.7423395
-115.42023051851852	32.74242508333334
-115.42010392592593	32.74251066666667
-115.41997733333334	32.74259625
-115.41985074074074	32.742681833333336
-115.41972414814815	32.742767416666666
-115.41959755555555	32.742853000000004
-115.41947096296296	32.742938583333334
-115.41934437037037	32.743024166666665
-115.41921777777777	32.74310975
-115.41909118518518	32.74319533333333
-115.41896459259259	32.74328091666667
-115.41883800000001	32.7433665
-115.41871140740741	32.74345208333333
-115.41858481481482	32.74353766666667
-115.41845822222223	32.74362325
-115.41833162962963	32.743708833333336
-115.41820503703704	32.74379441666667
-115.41807844444445	32.74388
-115.41795185185185	32.743965583333335
-115.41782525925926	32.744051166666665
-115.41769866666667	32.74413675
-115.41757207407407	32.74422233333333
-115.41744548148148	32.74430791666666
-115.41731888888889	32.7443935
-115.41719229629629	32.74447908333333
-115.4170657037037	32.74456466666667
-115.4169391111111	32.74465025
-115.41681251851853	32.74473583333334
-115.41668592592593	32.74482141666667
-115.41655933333334	32.744907
-115.41643274074075	32.744992583333335
-115.41630614814815	32.745078166666666
-115.41617955555556	32.74516375
-115.41605296296297	32.745249333333334
-115.41592637037037	32.745334916666664
-115.41579977777778	32.7454205
-115.41567318518518	32.74550608333333
-115.41554659259259	32.74559166666667
-115.41542	32.74567725
-115.4152934074074	32.74576283333333
-115.41516681481481	32.74584841666667
-115.41504022222222	32.745934
-115.41491362962964	32.746019583333336
-115.41478703703704	32.746105166666666
-115.41466044444445	32.74619075
-115.41453385185186	32.746276333333334
-115.41440725925926	32.746361916666665
-115.41428066666667	32.7464475
-115.41415407407408	32.74653308333333
-115.41402748148148	32.74661866666666
-115.41390088888889	32.74670425
-115.4137742962963	32.74678983333333
-115.4136477037037	32.74687541666667
-115.41352111111111	32.746961
-115.41339451851852	32.747046583333336
-115.41326792592592	32.74713216666667
-115.41314133333333	32.74721775
-115.41301474074073	32.747303333333335
-115.41288814814816	32.747388916666665
-115.41276155555556	32.7474745
-115.41263496296297	32.74756008333333
-115.41250837037038	32.74764566666666
-115.41238177777778	32.74773125
-115.41225518518519	32.74781683333333
-115.4121285925926	32.74790241666667
-115.412002	32.747988
